"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Feb 02 11:02:02 GMT 2023","Thu Feb 02 11:02:02 GMT 2023","1","Basic Host Remote","Check App 1","","","","Check App 1 built and running",""
"passed","Thu Feb 02 11:02:02 GMT 2023","Thu Feb 02 11:02:02 GMT 2023","246","Basic Host Remote","Check App 2","","","","Check buttons in App 2 exist",""
"skipped","Thu Feb 02 11:02:02 GMT 2023","Thu Feb 02 11:02:02 GMT 2023","0","Basic Host Remote","Check App 1","","","","Check buttons in App 1 exist",""
"passed","Thu Feb 02 11:02:02 GMT 2023","Thu Feb 02 11:02:02 GMT 2023","394","Basic Host Remote","Check App 2","","","","Check App 2 built and running",""
"skipped","Thu Feb 02 11:03:26 GMT 2023","Thu Feb 02 11:03:26 GMT 2023","1","Dynamic remotes","Check App 1","","","","Check functionality in App 1",""
"skipped","Thu Feb 02 11:03:26 GMT 2023","Thu Feb 02 11:03:26 GMT 2023","0","Dynamic remotes","Check App 2","","","","Check functionality in App 2",""
"passed","Thu Feb 02 11:03:27 GMT 2023","Thu Feb 02 11:03:28 GMT 2023","719","Dynamic remotes","Check App 3","","","","Check buttons in App 3 exist",""
"passed","Thu Feb 02 11:03:26 GMT 2023","Thu Feb 02 11:03:27 GMT 2023","1167","Dynamic remotes","Check App 3","","","","Check App 3 built and running",""
"skipped","Thu Feb 02 11:03:26 GMT 2023","Thu Feb 02 11:03:26 GMT 2023","0","Dynamic remotes","Check App 2","","","","Check App 2 built and running",""
"skipped","Thu Feb 02 11:03:26 GMT 2023","Thu Feb 02 11:03:26 GMT 2023","0","Dynamic remotes","Check App 2","","","","Check buttons in App 2 exist",""
"skipped","Thu Feb 02 11:03:26 GMT 2023","Thu Feb 02 11:03:26 GMT 2023","0","Dynamic remotes","Check App 1","","","","Check buttons in App 1 exist",""
"passed","Thu Feb 02 11:03:28 GMT 2023","Thu Feb 02 11:03:28 GMT 2023","495","Dynamic remotes","Check App 3","","","","Check functionality in App 3",""
"skipped","Thu Feb 02 11:03:26 GMT 2023","Thu Feb 02 11:03:26 GMT 2023","3","Dynamic remotes","Check App 1","","","","Check App 1 built and running",""
