"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 28 13:27:48 GMT 2023","Tue Feb 28 13:27:49 GMT 2023","221","Delegate Modules","Check App 2","","","","Check button text visibility",""
"passed","Tue Feb 28 13:29:31 GMT 2023","Tue Feb 28 13:29:31 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App3 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Tue Feb 28 13:27:48 GMT 2023","Tue Feb 28 13:27:48 GMT 2023","444","Delegate Modules","Check App 2","","","","Check header block with text visibility",""
"passed","Tue Feb 28 13:29:31 GMT 2023","Tue Feb 28 13:29:32 GMT 2023","246","Comprehencive Demo React 18","Check is Comprehensive Demo App5 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Tue Feb 28 13:28:38 GMT 2023","Tue Feb 28 13:28:38 GMT 2023","0","Different React Versions","Check App1","","","","Check that filled text appear in header",""
"passed","Tue Feb 28 13:29:13 GMT 2023","Tue Feb 28 13:29:14 GMT 2023","193","Different React Versions Isolated","Check App 2","","","","Check App 2 have App 2 Button button",""
"passed","Tue Feb 28 13:27:48 GMT 2023","Tue Feb 28 13:27:48 GMT 2023","0","Delegate Modules","Check App 1","","","","Check button text visibility",""
"passed","Tue Feb 28 13:27:50 GMT 2023","Tue Feb 28 13:27:50 GMT 2023","0","CSS isolation","Check App 1 colors","","","","Update background color of App 2 Inside App 1 if click on the ""Make Everything Yellow"" button",""
"passed","Tue Feb 28 13:29:14 GMT 2023","Tue Feb 28 13:29:14 GMT 2023","222","Bi Directional","Check Bi-Directional elements exists on the page","","","","Check App1 and App2 elements",""
"passed","Tue Feb 28 13:27:43 GMT 2023","Tue Feb 28 13:27:44 GMT 2023","520","Automatic Vendor Sharing","Check App 2","","","","Check App 2 header and subheader exist on the page",""
"passed","Tue Feb 28 13:27:43 GMT 2023","Tue Feb 28 13:27:43 GMT 2023","0","Automatic Vendor Sharing","Check App 1","","","","Check button property in App 1",""
"passed","Tue Feb 28 13:28:45 GMT 2023","Tue Feb 28 13:28:45 GMT 2023","2","Basic Host remote","Check App 1","","","","Check App 1 built and running",""
"passed","Tue Feb 28 13:28:38 GMT 2023","Tue Feb 28 13:28:38 GMT 2023","2","Different React Versions","Check App1","","","","Check App build and running",""
"passed","Tue Feb 28 13:27:50 GMT 2023","Tue Feb 28 13:27:51 GMT 2023","298","CSS isolation","Check App 2 colors","","","","Update background color of App 2 if click on the ""Make Everything Yellow"" button",""
"passed","Tue Feb 28 13:29:13 GMT 2023","Tue Feb 28 13:29:13 GMT 2023","2","Different React Versions Isolated","Check App 1","","","","Check App 1 have Host Application - React Version 17.0.2 header",""
"passed","Tue Feb 28 13:28:45 GMT 2023","Tue Feb 28 13:28:45 GMT 2023","0","Basic Host remote","Check App 1","","","","Check buttons in App 1 exist",""
"passed","Tue Feb 28 13:27:44 GMT 2023","Tue Feb 28 13:27:45 GMT 2023","209","Automatic Vendor Sharing","Check App 2","","","","Check button property in App 2",""
"passed","Tue Feb 28 13:29:29 GMT 2023","Tue Feb 28 13:29:29 GMT 2023","1","CRA","Check Host","","","","Check Host elements exist on the page",""
"passed","Tue Feb 28 13:29:32 GMT 2023","Tue Feb 28 13:29:32 GMT 2023","328","Comprehencive Demo React 18","Check is Comprehensive Demo App5 working and have elements","","","","Check Application functionality (Alert message & close button exist)",""
"passed","Tue Feb 28 13:28:45 GMT 2023","Tue Feb 28 13:28:45 GMT 2023","248","Basic Host remote","Check App 2","","","","Check buttons in App 2 exist",""
"passed","Tue Feb 28 13:29:31 GMT 2023","Tue Feb 28 13:29:31 GMT 2023","1","Comprehencive Demo React 18","Check is Comprehensive Demo App4 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Tue Feb 28 13:27:50 GMT 2023","Tue Feb 28 13:27:50 GMT 2023","0","CSS isolation","Check App 1 colors","","","","Check App 1 color text",""
"passed","Tue Feb 28 13:29:13 GMT 2023","Tue Feb 28 13:29:13 GMT 2023","0","Different React Versions Isolated","Check App 1","","","","Check App 1 inject React version 16.14.0 block into a div parent element",""
"passed","Tue Feb 28 13:29:31 GMT 2023","Tue Feb 28 13:29:31 GMT 2023","2","Comprehencive Demo React 18","Check is Comprehensive Demo App1 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Tue Feb 28 13:27:50 GMT 2023","Tue Feb 28 13:27:50 GMT 2023","0","CSS isolation","Check App 2","","","","Check App 2 built and running",""
"passed","Tue Feb 28 13:29:31 GMT 2023","Tue Feb 28 13:29:31 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App1 working and have elements","","","","Check Main Tab Functionality",""
"passed","Tue Feb 28 13:29:14 GMT 2023","Tue Feb 28 13:29:15 GMT 2023","201","Different React Versions Isolated","Check App 2","","","","Check React version 16.14.0 block",""
"passed","Tue Feb 28 13:29:13 GMT 2023","Tue Feb 28 13:29:13 GMT 2023","0","Different React Versions Isolated","Check App 1","","","","Check App 1 have App 1 subheader",""
"passed","Tue Feb 28 13:27:43 GMT 2023","Tue Feb 28 13:27:43 GMT 2023","0","Automatic Vendor Sharing","Check App 1","","","","Check buttons in App 1 exist",""
"passed","Tue Feb 28 13:28:38 GMT 2023","Tue Feb 28 13:28:39 GMT 2023","372","Different React Versions","Check App2","","","","Check App build and running",""
"passed","Tue Feb 28 13:29:31 GMT 2023","Tue Feb 28 13:29:31 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App1 working and have elements","","","","Check Routing elements",""
"passed","Tue Feb 28 13:29:14 GMT 2023","Tue Feb 28 13:29:14 GMT 2023","477","Different React Versions Isolated","Check App 2","","","","Check Apps share div with React version 16.14.0",""
"passed","Tue Feb 28 13:27:44 GMT 2023","Tue Feb 28 13:27:44 GMT 2023","352","Automatic Vendor Sharing","Check App 2","","","","Check buttons in App 2 exist",""
"passed","Tue Feb 28 13:28:45 GMT 2023","Tue Feb 28 13:28:45 GMT 2023","400","Basic Host remote","Check App 2","","","","Check App 2 built and running",""
"passed","Tue Feb 28 13:27:50 GMT 2023","Tue Feb 28 13:27:50 GMT 2023","0","CSS isolation","Check App 1","","","","Check App 1 built and running",""
"passed","Tue Feb 28 13:29:13 GMT 2023","Tue Feb 28 13:29:13 GMT 2023","269","Different React Versions Isolated","Check App 2","","","","Check App 2 have Remote Application - React Version 16.14.0 header",""
"passed","Tue Feb 28 13:29:13 GMT 2023","Tue Feb 28 13:29:13 GMT 2023","0","Different React Versions Isolated","Check App 1","","","","Check React version 16.14.0 block",""
"passed","Tue Feb 28 13:29:29 GMT 2023","Tue Feb 28 13:29:30 GMT 2023","539","CRA","Check Remote","","","","Check Remote elements exist on the page",""
"passed","Tue Feb 28 13:29:31 GMT 2023","Tue Feb 28 13:29:31 GMT 2023","1","Comprehencive Demo React 18","Check is Comprehensive Demo App1 working and have elements","","","","Check Svelte Page elements",""
"passed","Tue Feb 28 13:29:14 GMT 2023","Tue Feb 28 13:29:14 GMT 2023","297","Different React Versions Isolated","Check App 2","","","","Check App 2 didn't inject React version 16.14.0 block into a div parent element",""
"passed","Tue Feb 28 13:29:13 GMT 2023","Tue Feb 28 13:29:13 GMT 2023","0","Different React Versions Isolated","Check App 1","","","","Check Apps share div with React version 16.14.0",""
"passed","Tue Feb 28 13:27:50 GMT 2023","Tue Feb 28 13:27:50 GMT 2023","219","CSS isolation","Check App 2 colors","","","","Check button in App 2 exist",""
"passed","Tue Feb 28 13:29:31 GMT 2023","Tue Feb 28 13:29:31 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App1 working and have elements","","","","Check Dialog elements",""
"passed","Tue Feb 28 13:27:43 GMT 2023","Tue Feb 28 13:27:43 GMT 2023","1","Automatic Vendor Sharing","Check App 1","","","","Check App 1 header and subheader exist on the page",""
"passed","Tue Feb 28 13:29:13 GMT 2023","Tue Feb 28 13:29:13 GMT 2023","189","Different React Versions Isolated","Check App 2","","","","Check App 2 have App 2 subheader",""
"passed","Tue Feb 28 13:29:31 GMT 2023","Tue Feb 28 13:29:31 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App1 working and have elements","","","","Check UI Library elements",""
"passed","Tue Feb 28 13:27:50 GMT 2023","Tue Feb 28 13:27:50 GMT 2023","0","CSS isolation","Check App 1","","","","Check button in App 1 exist",""
"passed","Tue Feb 28 13:28:06 GMT 2023","Tue Feb 28 13:28:06 GMT 2023","682","Complete React case","Check App1","","","","Check App build and running",""
"passed","Tue Feb 28 13:29:13 GMT 2023","Tue Feb 28 13:29:13 GMT 2023","1","Different React Versions Isolated","Check App 1","","","","Check App 1 have App 2 Button button",""
"passed","Tue Feb 28 13:28:06 GMT 2023","Tue Feb 28 13:28:07 GMT 2023","351","Complete React case","Check App1","","","","Check App buttons",""
"passed","Tue Feb 28 13:29:31 GMT 2023","Tue Feb 28 13:29:31 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App2 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Tue Feb 28 13:27:48 GMT 2023","Tue Feb 28 13:27:48 GMT 2023","2","Delegate Modules","Check App 1","","","","Check header block with text visibility",""
"passed","Tue Feb 28 13:28:07 GMT 2023","Tue Feb 28 13:28:07 GMT 2023","663","Complete React case","Check App1","","","","Check App Dialog popup",""
